Zonas de movilidad;Periodo;Total
Santa Cruz de Tenerife;28/4/2020;10,98
Santa Cruz de Tenerife;27/4/2020;10,53
Santa Cruz de Tenerife;26/4/2020;5,29
Santa Cruz de Tenerife;25/4/2020;7,14
Santa Cruz de Tenerife;24/4/2020;10,62
Santa Cruz de Tenerife;23/4/2020;10,46
Santa Cruz de Tenerife;22/4/2020;11,32
Santa Cruz de Tenerife;21/4/2020;11,04
Santa Cruz de Tenerife;20/4/2020;10,79
Santa Cruz de Tenerife;19/4/2020;5,46
Santa Cruz de Tenerife;18/4/2020;7,30
Santa Cruz de Tenerife;17/4/2020;10,87
Santa Cruz de Tenerife;16/4/2020;11,82
Santa Cruz de Tenerife;15/4/2020;10,83
Santa Cruz de Tenerife;14/4/2020;10,67
Santa Cruz de Tenerife;13/4/2020;11,08
Santa Cruz de Tenerife;12/4/2020;5,22
Santa Cruz de Tenerife;11/4/2020;6,93
Santa Cruz de Tenerife;10/4/2020;5,42
Santa Cruz de Tenerife;9/4/2020;7,05
Santa Cruz de Tenerife;8/4/2020;9,98
Santa Cruz de Tenerife;7/4/2020;9,94
Santa Cruz de Tenerife;6/4/2020;9,45
Santa Cruz de Tenerife;5/4/2020;5,20
Santa Cruz de Tenerife;4/4/2020;6,94
Santa Cruz de Tenerife;3/4/2020;9,94
Santa Cruz de Tenerife;2/4/2020;8,98
Santa Cruz de Tenerife;1/4/2020;8,83
Santa Cruz de Tenerife;31/3/2020;9,40
Santa Cruz de Tenerife;30/3/2020;9,74
Santa Cruz de Tenerife;28/3/2020;7,66
Santa Cruz de Tenerife;26/3/2020;11,39
Santa Cruz de Tenerife;24/3/2020;11,44
Santa Cruz de Tenerife;22/3/2020;5,75
Santa Cruz de Tenerife;20/3/2020;12,08
Santa Cruz de Tenerife;18/3/2020;12,54
Santa Cruz de Tenerife;16/3/2020;13,74
Santa Cruz de Tenerife;18/11/2019;28,02
Gomera, La;30/12/2020;6,24
Gomera, La;27/12/2020;3,25
Gomera, La;23/12/2020;5,62
Gomera, La;20/12/2020;3,99
Gomera, La;16/12/2020;6,74
Gomera, La;13/12/2020;4,69
Gomera, La;9/12/2020;9,53
Gomera, La;6/12/2020;7,65
Gomera, La;2/12/2020;6,45
Gomera, La;29/11/2020;4,86
Gomera, La;25/11/2020;7,19
Gomera, La;22/11/2020;6,86
Gomera, La;18/11/2020;6,95
Gomera, La;15/11/2020;5,29
Gomera, La;11/11/2020;6,62
Gomera, La;8/11/2020;5,99
Gomera, La;4/11/2020;6,69
Gomera, La;1/11/2020;5,61
Gomera, La;28/10/2020;6,79
Gomera, La;25/10/2020;6,35
Gomera, La;21/10/2020;6,73
Gomera, La;18/10/2020;6,72
Gomera, La;14/10/2020;7,39
Gomera, La;11/10/2020;7,71
Gomera, La;7/10/2020;6,98
Gomera, La;4/10/2020;6,03
Gomera, La;30/9/2020;7,27
Gomera, La;27/9/2020;6,53
Gomera, La;23/9/2020;8,04
Gomera, La;20/9/2020;7,30
Gomera, La;16/9/2020;8,49
Gomera, La;13/9/2020;7,08
Gomera, La;9/9/2020;8,11
Gomera, La;6/9/2020;7,93
Gomera, La;2/9/2020;5,64
Gomera, La;30/8/2020;7,72
Gomera, La;26/8/2020;8,14
Gomera, La;23/8/2020;7,43
Gomera, La;19/8/2020;8,75
Gomera, La;16/8/2020;7,84
Gomera, La;12/8/2020;8,31
Gomera, La;9/8/2020;8,37
Gomera, La;5/8/2020;7,86
Gomera, La;2/8/2020;7,58
Gomera, La;29/7/2020;8,37
Gomera, La;26/7/2020;8,01
Gomera, La;22/7/2020;7,96
Gomera, La;19/7/2020;6,84
Gomera, La;15/7/2020;7,51
Gomera, La;12/7/2020;6,33
Gomera, La;8/7/2020;7,28
Gomera, La;5/7/2020;6,39
Gomera, La;1/7/2020;7,74
Gomera, La;28/6/2020;6,53
Gomera, La;24/6/2020;7,20
Gomera, La;20/6/2020;6,65
Gomera, La;19/6/2020;7,69
Gomera, La;18/6/2020;7,65
Gomera, La;17/6/2020;7,33
Gomera, La;16/6/2020;7,81
Gomera, La;15/6/2020;8,40
Gomera, La;14/6/2020;5,38
Gomera, La;13/6/2020;6,86
Gomera, La;12/6/2020;6,79
Gomera, La;11/6/2020;7,07
Gomera, La;10/6/2020;7,37
Gomera, La;9/6/2020;5,99
Gomera, La;8/6/2020;6,68
Gomera, La;7/6/2020;4,23
Gomera, La;6/6/2020;4,96
Gomera, La;5/6/2020;6,13
Gomera, La;4/6/2020;6,41
Gomera, La;3/6/2020;6,07
Gomera, La;2/6/2020;6,19
Gomera, La;1/6/2020;6,21
Gomera, La;31/5/2020;3,94
Gomera, La;30/5/2020;5,60
Gomera, La;29/5/2020;6,09
Gomera, La;28/5/2020;6,52
Gomera, La;27/5/2020;5,96
Gomera, La;26/5/2020;5,56
Gomera, La;25/5/2020;5,97
Gomera, La;24/5/2020;3,80
Gomera, La;23/5/2020;4,70
Gomera, La;22/5/2020;5,39
Gomera, La;21/5/2020;5,59
Gomera, La;20/5/2020;5,27
Gomera, La;19/5/2020;5,00
Gomera, La;18/5/2020;5,50
Gomera, La;17/5/2020;2,96
Gomera, La;16/5/2020;3,68
Gomera, La;15/5/2020;4,63
Gomera, La;14/5/2020;4,86
Gomera, La;13/5/2020;4,79
Gomera, La;12/5/2020;4,86
Gomera, La;11/5/2020;4,96
Gomera, La;10/5/2020;2,80
Gomera, La;9/5/2020;3,54
Gomera, La;8/5/2020;4,77
Gomera, La;7/5/2020;4,84
Gomera, La;6/5/2020;5,01
Gomera, La;5/5/2020;4,46
Gomera, La;4/5/2020;4,70
Gomera, La;3/5/2020;2,23
Gomera, La;2/5/2020;2,58
Gomera, La;1/5/2020;2,49
Gomera, La;30/4/2020;3,76
Gomera, La;29/4/2020;3,67
Gomera, La;28/4/2020;3,68
Gomera, La;27/4/2020;3,82
Gomera, La;26/4/2020;1,68
Gomera, La;25/4/2020;2,37
Gomera, La;24/4/2020;3,60
Gomera, La;23/4/2020;3,75
Gomera, La;22/4/2020;3,90
Gomera, La;21/4/2020;3,92
Gomera, La;20/4/2020;4,26
Gomera, La;19/4/2020;1,85
Gomera, La;18/4/2020;2,85
Gomera, La;17/4/2020;4,03
Gomera, La;16/4/2020;3,78
Gomera, La;15/4/2020;3,70
Gomera, La;14/4/2020;3,72
Gomera, La;13/4/2020;3,18
Gomera, La;12/4/2020;1,84
Gomera, La;11/4/2020;2,60
Gomera, La;10/4/2020;2,71
Gomera, La;9/4/2020;1,87
Gomera, La;8/4/2020;3,42
Gomera, La;7/4/2020;4,56
Gomera, La;6/4/2020;2,92
Gomera, La;5/4/2020;1,34
Gomera, La;4/4/2020;2,85
Gomera, La;3/4/2020;3,03
Gomera, La;2/4/2020;2,93
Gomera, La;1/4/2020;2,74
Gomera, La;31/3/2020;2,88
Gomera, La;30/3/2020;2,94
Gomera, La;28/3/2020;2,62
Gomera, La;26/3/2020;3,59
Gomera, La;24/3/2020;3,43
Gomera, La;22/3/2020;1,82
Gomera, La;20/3/2020;3,46
Gomera, La;18/3/2020;3,87
Gomera, La;16/3/2020;4,26
Gomera, La;18/11/2019;11,43
Hierro, El;30/12/2020;7,81
Hierro, El;27/12/2020;5,94
Hierro, El;23/12/2020;8,53
Hierro, El;20/12/2020;5,68
Hierro, El;16/12/2020;9,87
Hierro, El;13/12/2020;6,46
Hierro, El;9/12/2020;10,88
Hierro, El;6/12/2020;8,63
Hierro, El;2/12/2020;9,87
Hierro, El;29/11/2020;6,53
Hierro, El;25/11/2020;10,04
Hierro, El;22/11/2020;6,91
Hierro, El;18/11/2020;9,79
Hierro, El;15/11/2020;6,89
Hierro, El;11/11/2020;8,21
Hierro, El;8/11/2020;7,37
Hierro, El;4/11/2020;9,82
Hierro, El;1/11/2020;6,48
Hierro, El;28/10/2020;10,58
Hierro, El;25/10/2020;7,30
Hierro, El;21/10/2020;9,89
Hierro, El;18/10/2020;7,73
Hierro, El;14/10/2020;10,61
Hierro, El;11/10/2020;8,90
Hierro, El;7/10/2020;10,70
Hierro, El;4/10/2020;7,15
Hierro, El;30/9/2020;9,91
Hierro, El;27/9/2020;7,98
Hierro, El;23/9/2020;11,31
Hierro, El;20/9/2020;7,85
Hierro, El;16/9/2020;10,49
Hierro, El;13/9/2020;8,01
Hierro, El;9/9/2020;10,18
Hierro, El;6/9/2020;7,91
Hierro, El;2/9/2020;7,11
Hierro, El;30/8/2020;8,10
Hierro, El;26/8/2020;11,72
Hierro, El;23/8/2020;8,65
Hierro, El;19/8/2020;12,34
Hierro, El;16/8/2020;9,41
Hierro, El;12/8/2020;12,07
Hierro, El;9/8/2020;9,52
Hierro, El;5/8/2020;11,11
Hierro, El;2/8/2020;8,95
Hierro, El;29/7/2020;11,46
Hierro, El;26/7/2020;9,36
Hierro, El;22/7/2020;11,71
Hierro, El;19/7/2020;9,36
Hierro, El;15/7/2020;11,17
Hierro, El;12/7/2020;8,34
Hierro, El;8/7/2020;10,90
Hierro, El;5/7/2020;9,17
Hierro, El;1/7/2020;11,03
Hierro, El;28/6/2020;8,15
Hierro, El;24/6/2020;10,94
Hierro, El;20/6/2020;8,06
Hierro, El;19/6/2020;9,61
Hierro, El;18/6/2020;8,83
Hierro, El;17/6/2020;10,05
Hierro, El;16/6/2020;9,03
Hierro, El;15/6/2020;10,28
Hierro, El;14/6/2020;6,72
Hierro, El;13/6/2020;7,50
Hierro, El;12/6/2020;8,60
Hierro, El;11/6/2020;8,39
Hierro, El;10/6/2020;8,84
Hierro, El;9/6/2020;6,66
Hierro, El;8/6/2020;7,48
Hierro, El;7/6/2020;5,40
Hierro, El;6/6/2020;5,92
Hierro, El;5/6/2020;8,13
Hierro, El;4/6/2020;7,86
Hierro, El;3/6/2020;8,47
Hierro, El;2/6/2020;7,73
Hierro, El;1/6/2020;8,68
Hierro, El;31/5/2020;4,93
Hierro, El;30/5/2020;5,94
Hierro, El;29/5/2020;8,42
Hierro, El;28/5/2020;7,87
Hierro, El;27/5/2020;8,65
Hierro, El;26/5/2020;7,26
Hierro, El;25/5/2020;8,27
Hierro, El;24/5/2020;5,08
Hierro, El;23/5/2020;5,19
Hierro, El;22/5/2020;7,09
Hierro, El;21/5/2020;6,76
Hierro, El;20/5/2020;7,02
Hierro, El;19/5/2020;6,77
Hierro, El;18/5/2020;7,18
Hierro, El;17/5/2020;3,73
Hierro, El;16/5/2020;4,74
Hierro, El;15/5/2020;5,73
Hierro, El;14/5/2020;6,54
Hierro, El;13/5/2020;7,33
Hierro, El;12/5/2020;6,69
Hierro, El;11/5/2020;6,90
Hierro, El;10/5/2020;3,98
Hierro, El;9/5/2020;4,89
Hierro, El;8/5/2020;6,50
Hierro, El;7/5/2020;6,10
Hierro, El;6/5/2020;6,63
Hierro, El;5/5/2020;6,67
Hierro, El;4/5/2020;6,25
Hierro, El;3/5/2020;2,38
Hierro, El;2/5/2020;3,36
Hierro, El;1/5/2020;3,13
Hierro, El;30/4/2020;5,43
Hierro, El;29/4/2020;5,19
Hierro, El;28/4/2020;4,71
Hierro, El;27/4/2020;4,74
Hierro, El;26/4/2020;2,09
Hierro, El;25/4/2020;2,73
Hierro, El;24/4/2020;4,64
Hierro, El;23/4/2020;4,60
Hierro, El;22/4/2020;4,99
Hierro, El;21/4/2020;5,00
Hierro, El;20/4/2020;4,80
Hierro, El;19/4/2020;1,81
Hierro, El;18/4/2020;2,86
Hierro, El;17/4/2020;5,05
Hierro, El;16/4/2020;5,08
Hierro, El;15/4/2020;4,77
Hierro, El;14/4/2020;4,79
Hierro, El;13/4/2020;4,95
Hierro, El;12/4/2020;1,99
Hierro, El;11/4/2020;2,22
Hierro, El;10/4/2020;1,79
Hierro, El;9/4/2020;2,64
Hierro, El;8/4/2020;3,99
Hierro, El;7/4/2020;4,15
Hierro, El;6/4/2020;4,17
Hierro, El;5/4/2020;1,62
Hierro, El;4/4/2020;2,20
Hierro, El;3/4/2020;3,75
Hierro, El;2/4/2020;3,52
Hierro, El;1/4/2020;3,37
Hierro, El;31/3/2020;3,45
Hierro, El;30/3/2020;3,87
Hierro, El;28/3/2020;2,55
Hierro, El;26/3/2020;4,73
Hierro, El;24/3/2020;4,30
Hierro, El;22/3/2020;1,56
Hierro, El;20/3/2020;5,10
Hierro, El;18/3/2020;4,99
Hierro, El;16/3/2020;5,75
Hierro, El;18/11/2019;14,82
Palma, La;30/12/2020;17,03
Palma, La;27/12/2020;11,90
Palma, La;23/12/2020;17,70
Palma, La;20/12/2020;12,21
Palma, La;16/12/2020;18,39
Palma, La;13/12/2020;11,99
Palma, La;9/12/2020;18,56
Palma, La;6/12/2020;14,70
Palma, La;2/12/2020;18,09
Palma, La;29/11/2020;12,06
Palma, La;25/11/2020;19,33
Palma, La;22/11/2020;13,05
Palma, La;18/11/2020;19,04
Palma, La;15/11/2020;11,20
Palma, La;11/11/2020;17,67
Palma, La;8/11/2020;13,01
Palma, La;4/11/2020;18,05
Palma, La;1/11/2020;12,98
Palma, La;28/10/2020;18,80
Palma, La;25/10/2020;13,69
Palma, La;21/10/2020;18,43
Palma, La;18/10/2020;12,63
Palma, La;14/10/2020;19,25
Palma, La;11/10/2020;14,05
Palma, La;7/10/2020;18,90
Palma, La;4/10/2020;12,85
Palma, La;30/9/2020;17,92
Palma, La;27/9/2020;10,52
Palma, La;23/9/2020;18,82
Palma, La;20/9/2020;12,94
Palma, La;16/9/2020;18,31
Palma, La;13/9/2020;13,49
Palma, La;9/9/2020;18,76
Palma, La;6/9/2020;14,46
Palma, La;2/9/2020;14,64
Palma, La;30/8/2020;14,38
Palma, La;26/8/2020;20,40
Palma, La;23/8/2020;14,62
Palma, La;19/8/2020;20,97
Palma, La;16/8/2020;15,53
Palma, La;12/8/2020;20,76
Palma, La;9/8/2020;16,48
Palma, La;5/8/2020;18,20
Palma, La;2/8/2020;15,69
Palma, La;29/7/2020;19,98
Palma, La;26/7/2020;15,61
Palma, La;22/7/2020;20,00
Palma, La;19/7/2020;14,52
Palma, La;15/7/2020;20,29
Palma, La;12/7/2020;14,91
Palma, La;8/7/2020;19,14
Palma, La;5/7/2020;14,33
Palma, La;1/7/2020;18,95
Palma, La;28/6/2020;13,24
Palma, La;24/6/2020;17,71
Palma, La;20/6/2020;15,11
Palma, La;19/6/2020;17,76
Palma, La;18/6/2020;17,50
Palma, La;17/6/2020;16,93
Palma, La;16/6/2020;17,07
Palma, La;15/6/2020;16,04
Palma, La;14/6/2020;12,51
Palma, La;13/6/2020;14,79
Palma, La;12/6/2020;16,55
Palma, La;11/6/2020;16,42
Palma, La;10/6/2020;16,70
Palma, La;9/6/2020;15,58
Palma, La;8/6/2020;15,32
Palma, La;7/6/2020;11,34
Palma, La;6/6/2020;13,28
Palma, La;5/6/2020;15,63
Palma, La;4/6/2020;16,51
Palma, La;3/6/2020;15,59
Palma, La;2/6/2020;16,53
Palma, La;1/6/2020;15,52
Palma, La;31/5/2020;10,59
Palma, La;30/5/2020;13,29
Palma, La;29/5/2020;16,32
Palma, La;28/5/2020;16,30
Palma, La;27/5/2020;16,51
Palma, La;26/5/2020;15,92
Palma, La;25/5/2020;15,03
Palma, La;24/5/2020;10,41
Palma, La;23/5/2020;12,72
Palma, La;22/5/2020;14,67
Palma, La;21/5/2020;14,87
Palma, La;20/5/2020;14,60
Palma, La;19/5/2020;14,26
Palma, La;18/5/2020;13,17
Palma, La;17/5/2020;8,98
Palma, La;16/5/2020;11,88
Palma, La;15/5/2020;14,20
Palma, La;14/5/2020;14,27
Palma, La;13/5/2020;14,60
Palma, La;12/5/2020;14,69
Palma, La;11/5/2020;13,78
Palma, La;10/5/2020;6,60
Palma, La;9/5/2020;7,69
Palma, La;8/5/2020;12,47
Palma, La;7/5/2020;12,08
Palma, La;6/5/2020;12,15
Palma, La;5/5/2020;12,54
Palma, La;4/5/2020;12,20
Palma, La;3/5/2020;6,88
Palma, La;2/5/2020;8,19
Palma, La;1/5/2020;7,32
Palma, La;30/4/2020;11,41
Palma, La;29/4/2020;11,55
Palma, La;28/4/2020;11,36
Palma, La;27/4/2020;10,68
Palma, La;26/4/2020;5,91
Palma, La;25/4/2020;8,31
Palma, La;24/4/2020;11,18
Palma, La;23/4/2020;10,99
Palma, La;22/4/2020;11,60
Palma, La;21/4/2020;11,60
Palma, La;20/4/2020;11,25
Palma, La;19/4/2020;6,13
Palma, La;18/4/2020;8,42
Palma, La;17/4/2020;11,51
Palma, La;16/4/2020;12,84
Palma, La;15/4/2020;11,36
Palma, La;14/4/2020;10,97
Palma, La;13/4/2020;10,97
Palma, La;12/4/2020;5,50
Palma, La;11/4/2020;7,70
Palma, La;10/4/2020;5,45
Palma, La;9/4/2020;7,37
Palma, La;8/4/2020;10,30
Palma, La;7/4/2020;10,05
Palma, La;6/4/2020;9,39
Palma, La;5/4/2020;5,28
Palma, La;4/4/2020;7,32
Palma, La;3/4/2020;10,28
Palma, La;2/4/2020;9,40
Palma, La;1/4/2020;9,34
Palma, La;31/3/2020;9,36
Palma, La;30/3/2020;9,54
Palma, La;28/3/2020;8,02
Palma, La;26/3/2020;11,34
Palma, La;24/3/2020;11,27
Palma, La;22/3/2020;5,90
Palma, La;20/3/2020;12,21
Palma, La;18/3/2020;12,61
Palma, La;16/3/2020;13,06
Palma, La;18/11/2019;24,63
Tenerife;30/12/2020;19,49
Tenerife;27/12/2020;12,09
Tenerife;23/12/2020;19,73
Tenerife;20/12/2020;11,59
Tenerife;16/12/2020;21,91
Tenerife;13/12/2020;12,88
Tenerife;9/12/2020;21,59
Tenerife;6/12/2020;12,20
Tenerife;2/12/2020;22,47
Tenerife;29/11/2020;12,92
Tenerife;25/11/2020;22,74
Tenerife;22/11/2020;13,47
Tenerife;18/11/2020;22,32
Tenerife;15/11/2020;13,37
Tenerife;11/11/2020;20,74
Tenerife;8/11/2020;14,18
Tenerife;4/11/2020;22,32
Tenerife;1/11/2020;14,30
Tenerife;28/10/2020;22,23
Tenerife;25/10/2020;14,48
Tenerife;21/10/2020;21,60
Tenerife;18/10/2020;13,65
Tenerife;14/10/2020;22,63
Tenerife;11/10/2020;14,38
Tenerife;7/10/2020;22,22
Tenerife;4/10/2020;13,36
Tenerife;30/9/2020;21,67
Tenerife;27/9/2020;12,68
Tenerife;23/9/2020;22,66
Tenerife;20/9/2020;14,14
Tenerife;16/9/2020;22,39
Tenerife;13/9/2020;14,20
Tenerife;9/9/2020;22,26
Tenerife;6/9/2020;15,09
Tenerife;2/9/2020;17,43
Tenerife;30/8/2020;14,24
Tenerife;26/8/2020;21,40
Tenerife;23/8/2020;13,44
Tenerife;19/8/2020;21,60
Tenerife;16/8/2020;14,56
Tenerife;12/8/2020;22,06
Tenerife;9/8/2020;15,77
Tenerife;5/8/2020;22,32
Tenerife;2/8/2020;15,75
Tenerife;29/7/2020;22,68
Tenerife;26/7/2020;15,80
Tenerife;22/7/2020;22,45
Tenerife;19/7/2020;15,95
Tenerife;15/7/2020;28,52
Tenerife;12/7/2020;16,12
Tenerife;8/7/2020;22,39
Tenerife;5/7/2020;16,08
Tenerife;1/7/2020;22,13
Tenerife;28/6/2020;15,69
Tenerife;24/6/2020;21,10
Tenerife;20/6/2020;17,81
Tenerife;19/6/2020;20,68
Tenerife;18/6/2020;20,53
Tenerife;17/6/2020;20,17
Tenerife;16/6/2020;20,37
Tenerife;15/6/2020;19,42
Tenerife;14/6/2020;15,42
Tenerife;13/6/2020;18,08
Tenerife;12/6/2020;19,87
Tenerife;11/6/2020;20,27
Tenerife;10/6/2020;20,32
Tenerife;9/6/2020;18,04
Tenerife;8/6/2020;18,03
Tenerife;7/6/2020;14,22
Tenerife;6/6/2020;16,52
Tenerife;5/6/2020;19,72
Tenerife;4/6/2020;18,93
Tenerife;3/6/2020;19,05
Tenerife;2/6/2020;19,31
Tenerife;1/6/2020;18,15
Tenerife;31/5/2020;12,76
Tenerife;30/5/2020;15,64
Tenerife;29/5/2020;19,25
Tenerife;28/5/2020;19,41
Tenerife;27/5/2020;19,04
Tenerife;26/5/2020;18,50
Tenerife;25/5/2020;17,50
Tenerife;24/5/2020;10,97
Tenerife;23/5/2020;13,35
Tenerife;22/5/2020;16,30
Tenerife;21/5/2020;16,12
Tenerife;20/5/2020;16,03
Tenerife;19/5/2020;15,59
Tenerife;18/5/2020;14,94
Tenerife;17/5/2020;9,45
Tenerife;16/5/2020;12,18
Tenerife;15/5/2020;15,30
Tenerife;14/5/2020;15,66
Tenerife;13/5/2020;16,22
Tenerife;12/5/2020;16,40
Tenerife;11/5/2020;15,46
Tenerife;10/5/2020;6,72
Tenerife;9/5/2020;8,30
Tenerife;8/5/2020;13,46
Tenerife;7/5/2020;13,20
Tenerife;6/5/2020;13,59
Tenerife;5/5/2020;13,43
Tenerife;4/5/2020;12,81
Tenerife;3/5/2020;6,76
Tenerife;2/5/2020;7,63
Tenerife;1/5/2020;6,97
Tenerife;30/4/2020;11,55
Tenerife;29/4/2020;11,38
Tenerife;28/4/2020;11,19
Tenerife;27/4/2020;10,74
Tenerife;26/4/2020;5,35
Tenerife;25/4/2020;7,20
Tenerife;24/4/2020;10,80
Tenerife;23/4/2020;10,64
Tenerife;22/4/2020;11,55
Tenerife;21/4/2020;11,23
Tenerife;20/4/2020;10,97
Tenerife;19/4/2020;5,53
Tenerife;18/4/2020;7,35
Tenerife;17/4/2020;11,04
Tenerife;16/4/2020;12,00
Tenerife;15/4/2020;11,02
Tenerife;14/4/2020;10,87
Tenerife;13/4/2020;11,35
Tenerife;12/4/2020;5,32
Tenerife;11/4/2020;7,02
Tenerife;10/4/2020;5,52
Tenerife;9/4/2020;7,19
Tenerife;8/4/2020;10,18
Tenerife;7/4/2020;10,13
Tenerife;6/4/2020;9,67
Tenerife;5/4/2020;5,32
Tenerife;4/4/2020;7,06
Tenerife;3/4/2020;10,15
Tenerife;2/4/2020;9,15
Tenerife;1/4/2020;9,00
Tenerife;31/3/2020;9,63
Tenerife;30/3/2020;9,99
Tenerife;28/3/2020;7,81
Tenerife;26/3/2020;11,65
Tenerife;24/3/2020;11,73
Tenerife;22/3/2020;5,88
Tenerife;20/3/2020;12,35
Tenerife;18/3/2020;12,82
Tenerife;16/3/2020;14,12
Tenerife;18/11/2019;28,87
Cantabria;30/12/2020;17,27
Cantabria;27/12/2020;11,63
Cantabria;23/12/2020;19,02
Cantabria;20/12/2020;11,66
Cantabria;16/12/2020;20,41
Cantabria;13/12/2020;11,90
Cantabria;9/12/2020;18,77
Cantabria;6/12/2020;8,92
Cantabria;2/12/2020;19,23
Cantabria;29/11/2020;9,70
Cantabria;25/11/2020;19,66
Cantabria;22/11/2020;9,50
Cantabria;18/11/2020;20,54
Cantabria;15/11/2020;7,97
Cantabria;11/11/2020;19,26
Cantabria;8/11/2020;8,57
Cantabria;4/11/2020;20,51
Cantabria;1/11/2020;14,63
Cantabria;28/10/2020;21,91
Cantabria;25/10/2020;14,14
Cantabria;21/10/2020;21,91
Cantabria;18/10/2020;16,10
Cantabria;14/10/2020;21,59
Cantabria;11/10/2020;15,66
Cantabria;7/10/2020;22,23
Cantabria;4/10/2020;12,59
Cantabria;30/9/2020;20,83
Cantabria;27/9/2020;12,46
Cantabria;23/9/2020;22,89
Cantabria;20/9/2020;15,71
Cantabria;16/9/2020;21,75
Cantabria;13/9/2020;18,79
Cantabria;9/9/2020;23,44
Cantabria;6/9/2020;16,51
Cantabria;2/9/2020;21,90
Cantabria;30/8/2020;17,29
Cantabria;26/8/2020;24,87
Cantabria;23/8/2020;17,56
Cantabria;19/8/2020;25,78
Cantabria;16/8/2020;20,00
Cantabria;12/8/2020;23,90
Cantabria;9/8/2020;19,88
Cantabria;5/8/2020;25,16
Cantabria;2/8/2020;18,71
Cantabria;29/7/2020;23,02
Cantabria;26/7/2020;20,56
Cantabria;22/7/2020;24,51
Cantabria;19/7/2020;21,49
Cantabria;15/7/2020;24,15
Cantabria;12/7/2020;19,21
Cantabria;8/7/2020;24,71
Cantabria;5/7/2020;21,21
Cantabria;1/7/2020;23,35
Cantabria;28/6/2020;19,27
Cantabria;24/6/2020;22,57
Cantabria;20/6/2020;19,98
Cantabria;19/6/2020;21,42
Cantabria;18/6/2020;20,63
Cantabria;17/6/2020;20,15
Cantabria;16/6/2020;19,84
Cantabria;15/6/2020;20,10
Cantabria;14/6/2020;15,61
Cantabria;13/6/2020;16,87
Cantabria;12/6/2020;18,70
Cantabria;11/6/2020;19,72
Cantabria;10/6/2020;20,41
Cantabria;9/6/2020;17,36
Cantabria;8/6/2020;17,82
Cantabria;7/6/2020;12,72
Cantabria;6/6/2020;15,95
Cantabria;5/6/2020;19,05
Cantabria;4/6/2020;18,84
Cantabria;3/6/2020;19,17
Cantabria;2/6/2020;19,64
Cantabria;1/6/2020;16,81
Cantabria;31/5/2020;14,09
Cantabria;30/5/2020;18,49
Cantabria;29/5/2020;20,23
Cantabria;28/5/2020;20,64
Cantabria;27/5/2020;19,84
Cantabria;26/5/2020;18,99
Cantabria;25/5/2020;18,31
Cantabria;24/5/2020;12,23
Cantabria;23/5/2020;12,72
Cantabria;22/5/2020;17,33
Cantabria;21/5/2020;17,39
Cantabria;20/5/2020;17,38
Cantabria;19/5/2020;17,04
Cantabria;18/5/2020;16,36
Cantabria;17/5/2020;11,26
Cantabria;16/5/2020;12,32
Cantabria;15/5/2020;15,20
Cantabria;14/5/2020;16,08
Cantabria;13/5/2020;16,45
Cantabria;12/5/2020;16,69
Cantabria;11/5/2020;15,10
Cantabria;10/5/2020;6,91
Cantabria;9/5/2020;8,18
Cantabria;8/5/2020;14,42
Cantabria;7/5/2020;14,14
Cantabria;6/5/2020;14,20
Cantabria;5/5/2020;14,20
Cantabria;4/5/2020;13,71
Cantabria;3/5/2020;7,68
Cantabria;2/5/2020;8,06
Cantabria;1/5/2020;7,40
Cantabria;30/4/2020;12,13
Cantabria;29/4/2020;11,96
Cantabria;28/4/2020;11,75
Cantabria;27/4/2020;11,23
Cantabria;26/4/2020;5,84
Cantabria;25/4/2020;7,68
Cantabria;24/4/2020;11,71
Cantabria;23/4/2020;12,01
Cantabria;22/4/2020;12,21
Cantabria;21/4/2020;11,90
Cantabria;20/4/2020;11,63
Cantabria;19/4/2020;5,94
Cantabria;18/4/2020;8,16
Cantabria;17/4/2020;11,90
Cantabria;16/4/2020;12,90
Cantabria;15/4/2020;11,60
Cantabria;14/4/2020;11,66
Cantabria;13/4/2020;6,84
Cantabria;12/4/2020;5,94
Cantabria;11/4/2020;7,30
Cantabria;10/4/2020;6,23
Cantabria;9/4/2020;7,12
Cantabria;8/4/2020;10,23
Cantabria;7/4/2020;10,03
Cantabria;6/4/2020;9,45
Cantabria;5/4/2020;5,86
Cantabria;4/4/2020;7,37
Cantabria;3/4/2020;10,09
Cantabria;2/4/2020;9,35
Cantabria;1/4/2020;9,09
Cantabria;31/3/2020;9,37
Cantabria;30/3/2020;9,80
Cantabria;28/3/2020;7,93
Cantabria;26/3/2020;11,84
Cantabria;24/3/2020;11,93
Cantabria;22/3/2020;6,08
Cantabria;20/3/2020;13,05
Cantabria;18/3/2020;13,59
Cantabria;16/3/2020;14,53
Cantabria;18/11/2019;31,50
Ávila;30/12/2020;12,75
Ávila;27/12/2020;9,29
Ávila;23/12/2020;13,72
Ávila;20/12/2020;9,47
Ávila;16/12/2020;13,79
Ávila;13/12/2020;9,34
Ávila;9/12/2020;14,48
Ávila;6/12/2020;9,12
Ávila;2/12/2020;14,78
Ávila;29/11/2020;8,56
Ávila;25/11/2020;14,69
Ávila;22/11/2020;9,46
Ávila;18/11/2020;15,02
Ávila;15/11/2020;8,31
Ávila;11/11/2020;13,44
Ávila;8/11/2020;7,53
Ávila;4/11/2020;14,29
Ávila;1/11/2020;10,99
Ávila;28/10/2020;14,68
Ávila;25/10/2020;10,13
